Time:250Hz,Epoch,FCz,Oz,O1,PO7,O2,PO8,PO3,PO4,Event Id,Event Date,Event Duration
0.3439999996,2,-45849.0351562500,-63521.6210937500,-37760.0507812500,-14980.2500000000,-28639.1777343750,-53089.2148437500,-37278.5937500000,-66268.5156250000,,,
0.3479999995,2,-45535.2617187500,-63200.5820312500,-37439.0156250000,-14663.6601562500,-28314.5410156250,-52767.3046875000,-36957.4023437500,-65944.3750000000,,,
0.3519999995,2,-45648.3867187500,-63306.9101562500,-37543.8007812500,-14767.3720703125,-28419.6601562500,-52870.5000000000,-37061.6953125000,-66049.1328125000,,,
0.3559999994,2,-45746.1289062500,-63407.4921875000,-37645.5898437500,-14867.3066406250,-28521.9863281250,-52969.9218750000,-37164.1757812500,-66151.0390625000,,,
0.3599999994,2,-45706.2773437500,-63379.8007812500,-37619.1679687500,-14842.8320312500,-28495.2773437500,-52942.4726562500,-37138.8085937500,-66124.5703125000,,,
0.3639999994,2,-45691.3671875000,-63371.9101562500,-37610.9453125000,-14833.6005859375,-28486.2910156250,-52933.4218750000,-37129.9101562500,-66115.5625000000,,,
0.3679999996,2,-45682.9179687500,-63356.2617187500,-37593.7773437500,-14817.5292968750,-28468.6113281250,-52916.0976562500,-37112.7695312500,-66097.8828125000,,,
0.3719999995,2,-45685.9140625000,-63354.9687500000,-37591.9882812500,-14816.8818359375,-28468.5664062500,-52915.3164062500,-37111.2500000000,-66097.3906250000,,,
0.3759999995,2,-45699.7265625000,-63378.3242187500,-37615.3476562500,-14837.5566406250,-28494.3828125000,-52940.6875000000,-37134.6523437500,-66123.0937500000,,,
0.3799999994,2,-45776.6835937500,-63459.2617187500,-37695.4765625000,-14917.3076171875,-28575.6757812500,-53022.4726562500,-37214.8242187500,-66204.5937500000,,,
0.3839999994,3,-45717.4296875000,-63387.7343750000,-37622.9687500000,-14848.7324218750,-28502.4746093750,-52951.6601562500,-37142.6523437500,-66132.2187500000,,,
0.3879999993,3,-45700.1054687500,-63361.4023437500,-37597.6015625000,-14824.4814453125,-28476.8144531250,-52927.0078125000,-37116.7695312500,-66105.9531250000,,,
0.3919999993,3,-45699.0117187500,-63366.7226562500,-37605.3320312500,-14830.8740234375,-28484.2128906250,-52934.1601562500,-37124.3242187500,-66113.2578125000,,,
0.3959999993,3,-45701.0468750000,-63371.6406250000,-37610.4062500000,-14836.1035156250,-28488.3925781250,-52938.3398437500,-37129.1953125000,-66117.9765625000,,,
0.3999999992,3,-45705.2929687500,-63366.6796875000,-37603.0312500000,-14829.3310546875,-28480.7714843750,-52930.4257812500,-37122.6015625000,-66110.4453125000,,,
0.4039999992,3,-45704.5976562500,-63360.0195312500,-37596.6171875000,-14823.0957031250,-28473.7304687500,-52922.7148437500,-37115.9414062500,-66103.3593750000,,,
0.4079999994,3,-45782.8515625000,-63446.8554687500,-37684.3007812500,-14908.9707031250,-28563.3164062500,-53009.4414062500,-37202.8437500000,-66192.4062500000,,,
0.4119999993,3,-45740.7421875000,-63412.8789062500,-37650.4375000000,-14874.9511718750,-28529.3417968750,-52975.6679687500,-37169.7187500000,-66158.6562500000,,,
0.4159999993,3,-45723.7109375000,-63389.5664062500,-37626.1875000000,-14850.6992187500,-28504.9101562500,-52952.4882812500,-37145.6015625000,-66134.4531250000,,,
0.4199999992,3,-45712.0859375000,-63370.0546875000,-37605.7812500000,-14833.4443359375,-28484.3027343750,-52931.8789062500,-37125.2851562500,-66113.9062500000,,,
0.4239999992,3,-45714.3007812500,-63376.5820312500,-37614.6757812500,-14842.8544921875,-28493.5332031250,-52941.3125000000,-37133.7578125000,-66122.7812500000,,,
0.4279999994,3,-45720.8476562500,-63393.7265625000,-37632.9843750000,-14860.6015625000,-28512.1074218750,-52960.2421875000,-37151.5937500000,-66141.2031250000,,,
0.4319999993,3,-45823.2890625000,-63493.4140625000,-37731.0859375000,-14956.6689453125,-28611.5507812500,-53057.6093750000,-37249.3828125000,-66240.0625000000,,,
0.4359999993,3,-46059.6132812500,-63724.4648437500,-37960.4140625000,-15185.4843750000,-28840.2753906250,-53284.9023437500,-37479.2460937500,-66469.4375000000,,,
