Time:250Hz,Epoch,FCz,Oz,O1,PO7,O2,PO8,PO3,PO4,Event Id,Event Date,Event Duration
3.9199999936,30,-7416.4428710938,-7545.3227539063,-7704.5117187500,-7486.5600585938,-75386.3046875000,-115369.1953125000,-127509.4140625000,-141246.1718750000,,,
3.9239999936,30,-7414.6767578125,-7543.5346679688,-7702.5898437500,-7484.7719726563,-75384.4062500000,-115367.3828125000,-127507.4453125000,-141244.2656250000,,,
3.9279999938,30,-7416.9121093750,-7545.7026367188,-7704.6909179688,-7486.7836914063,-75386.4375000000,-115369.4609375000,-127509.4765625000,-141246.2343750000,,,
3.9319999937,30,-7418.6552734375,-7547.4462890625,-7706.4116210938,-7488.3481445313,-75388.1640625000,-115371.0703125000,-127510.9765625000,-141247.8281250000,,,
3.9359999937,30,-7419.9965820313,-7548.9882812500,-7707.9765625000,-7489.8681640625,-75389.7968750000,-115372.5703125000,-127512.6328125000,-141249.4531250000,,,
3.9399999937,30,-7422.9916992188,-7552.0732421875,-7710.9267578125,-7492.9082031250,-75392.8593750000,-115375.5859375000,-127515.7109375000,-141252.5000000000,,,
3.9439999936,30,-7423.3940429688,-7552.3413085938,-7711.0610351563,-7493.0419921875,-75392.8984375000,-115375.7656250000,-127515.8515625000,-141252.5625000000,,,
3.9479999936,30,-7422.3881835938,-7551.3803710938,-7710.1445312500,-7492.1035156250,-75391.8515625000,-115374.7578125000,-127514.7968750000,-141251.4843750000,,,
3.9519999938,30,-7422.2319335938,-7551.4248046875,-7710.3232421875,-7492.2148437500,-75392.0078125000,-115374.9609375000,-127514.8906250000,-141251.7031250000,,,
3.9559999937,30,-7420.2426757813,-7549.4580078125,-7708.3789062500,-7490.2929687500,-75390.1093750000,-115373.0390625000,-127513.1015625000,-141249.9218750000,,,
3.9599999937,30,-7419.7060546875,-7548.7202148438,-7707.6186523438,-7489.5776367188,-75389.3046875000,-115372.3046875000,-127512.3203125000,-141249.0468750000,,,
3.9639999936,30,-7420.0415039063,-7548.8989257813,-7707.9091796875,-7489.8457031250,-75389.4609375000,-115372.4375000000,-127512.3593750000,-141249.2031250000,,,
3.9679999936,31,-7420.4213867188,-7549.3237304688,-7708.4682617188,-7490.3374023438,-75390.0156250000,-115372.8125000000,-127512.8750000000,-141249.7656250000,,,
3.9719999935,31,-7421.0468750000,-7549.9721679688,-7709.1835937500,-7491.1196289063,-75390.8906250000,-115373.7109375000,-127513.8125000000,-141250.6562500000,,,
3.9759999935,31,-7422.8798828125,-7551.6259765625,-7710.7705078125,-7492.7290039063,-75392.3671875000,-115375.2500000000,-127515.3359375000,-141252.2031250000,,,
3.9799999935,31,-7424.5117187500,-7553.1684570313,-7712.3574218750,-7494.2939453125,-75393.9296875000,-115376.7500000000,-127516.7187500000,-141253.5468750000,,,
3.9839999934,31,-7420.9575195313,-7549.7260742188,-7708.9375000000,-7490.8740234375,-75390.5078125000,-115373.3046875000,-127513.2343750000,-141250.1250000000,,,
3.9879999934,31,-7420.2871093750,-7549.2119140625,-7708.4233398438,-7490.3823242188,-75389.9921875000,-115372.8593750000,-127512.7890625000,-141249.7500000000,,,
3.9919999936,31,-7421.3598632813,-7550.2846679688,-7709.2729492188,-7491.3208007813,-75390.8906250000,-115373.8671875000,-127513.7656250000,-141250.6093750000,,,
3.9959999935,31,-7421.3823242188,-7550.1059570313,-7709.2055664063,-7491.1196289063,-75390.6875000000,-115373.5781250000,-127513.5000000000,-141250.2500000000,,,
3.9999999935,31,-7422.3437500000,-7551.0673828125,-7710.3232421875,-7492.1479492188,-75391.8281250000,-115374.4687500000,-127514.4375000000,-141251.2656250000,,,
4.0039999934,31,-7420.8237304688,-7549.7709960938,-7709.0268554688,-7490.8291015625,-75390.6015625000,-115373.2187500000,-127513.1875000000,-141250.0781250000,,,
4.0079999934,31,-7421.4716796875,-7550.4638671875,-7709.5859375000,-7491.4326171875,-75391.0703125000,-115374.0000000000,-127513.7500000000,-141250.6875000000,,,
4.0119999936,31,-7421.8515625000,-7550.7094726563,-7709.7871093750,-7491.6787109375,-75391.2656250000,-115374.1796875000,-127513.8593750000,-141250.7656250000,,,
4.0159999935,31,-7419.0800781250,-7547.9829101563,-7707.0151367188,-7488.9741210938,-75388.4765625000,-115371.2968750000,-127511.0390625000,-141247.9843750000,,,
4.0199999935,31,-7416.8002929688,-7545.8144531250,-7704.9589843750,-7486.8730468750,-75386.4843750000,-115369.1718750000,-127509.0312500000,-141245.9843750000,,,
4.0239999935,31,-7418.5659179688,-7547.4687500000,-7706.6127929688,-7488.5493164063,-75388.1171875000,-115370.8906250000,-127510.6406250000,-141247.5781250000,,,
4.0279999934,31,-7417.0683593750,-7545.7700195313,-7704.8027343750,-7486.7612304688,-75386.2656250000,-115369.0859375000,-127508.6953125000,-141245.7187500000,,,
4.0319999934,31,-7419.1025390625,-7547.9604492188,-7706.8813476563,-7488.7729492188,-75388.3203125000,-115371.1171875000,-127510.7734375000,-141247.7968750000,,,
4.0359999936,31,-7420.6669921875,-7549.6367187500,-7708.7587890625,-7490.6503906250,-75390.1718750000,-115372.9765625000,-127512.6953125000,-141249.6562500000,,,
4.0399999935,31,-7420.0190429688,-7549.0332031250,-7708.2446289063,-7490.0693359375,-75389.7265625000,-115372.4843750000,-127512.1562500000,-141249.1093750000,,,
4.0439999935,31,-7423.5502929688,-7552.4755859375,-7711.3964843750,-7493.3325195313,-75392.8750000000,-115375.7421875000,-127515.4687500000,-141252.4062500000,,,
4.0479999934,31,-7425.6069335938,-7554.4199218750,-7713.3408203125,-7495.2998046875,-75394.7578125000,-115377.5781250000,-127517.2578125000,-141254.2187500000,,,
4.0519999934,31,-7423.4165039063,-7552.3637695313,-7711.3964843750,-7493.3100585938,-75392.7656250000,-115375.4765625000,-127515.2421875000,-141252.2187500000,,,
4.0559999936,31,-7421.0693359375,-7550.0615234375,-7709.1611328125,-7490.9858398438,-75390.5546875000,-115373.3046875000,-127513.1015625000,-141250.0781250000,,,
4.0599999935,31,-7422.1870117188,-7551.0893554688,-7710.0327148438,-7491.8349609375,-75391.3828125000,-115374.2500000000,-127513.8359375000,-141250.8125000000,,,
4.0639999935,31,-7422.5000000000,-7551.3354492188,-7710.3012695313,-7492.1254882813,-75391.5625000000,-115374.4218750000,-127513.9453125000,-141250.9531250000,,,
4.0679999935,31,-7418.9013671875,-7547.7592773438,-7706.8139648438,-7488.7280273438,-75388.1640625000,-115370.8906250000,-127510.4843750000,-141247.5312500000,,,
4.0719999934,31,-7418.2309570313,-7547.2001953125,-7706.2329101563,-7488.2363281250,-75387.6250000000,-115370.3593750000,-127510.0390625000,-141247.1250000000,,,
4.0759999934,31,-7418.3647460938,-7547.3120117188,-7706.1435546875,-7488.3037109375,-75387.6484375000,-115370.4062500000,-127509.9687500000,-141247.0312500000,,,
4.0799999936,31,-7419.8847656250,-7548.6757812500,-7707.5742187500,-7489.5776367188,-75388.9453125000,-115371.6328125000,-127511.1953125000,-141248.2031250000,,,
4.0839999935,31,-7421.3823242188,-7550.2177734375,-7709.2504882813,-7491.1196289063,-75390.4609375000,-115373.1953125000,-127512.7656250000,-141249.8593750000,,,
4.0879999935,31,-7421.4941406250,-7550.3745117188,-7709.4291992188,-7491.4106445313,-75390.7734375000,-115373.5781250000,-127513.1015625000,-141250.2500000000,,,
4.0919999934,31,-7421.3823242188,-7550.2402343750,-7709.1611328125,-7491.2094726563,-75390.5781250000,-115373.3750000000,-127512.8281250000,-141249.9375000000,,,
4.0959999934,32,-7421.4272460938,-7550.1733398438,-7709.0942382813,-7491.1196289063,-75390.4453125000,-115373.2656250000,-127512.6718750000,-141249.7500000000,,,
4.0999999933,32,-7421.8740234375,-7550.7094726563,-7709.6079101563,-7491.5668945313,-75390.9375000000,-115373.6640625000,-127513.1015625000,-141250.2187500000,,,
4.1039999933,32,-7422.4106445313,-7551.3579101563,-7710.4350585938,-7492.4384765625,-75391.7187500000,-115374.4687500000,-127514.0390625000,-141251.2031250000,,,
4.1079999933,32,-7424.5561523438,-7553.4365234375,-7712.4018554688,-7494.4057617188,-75393.7031250000,-115376.4375000000,-127516.0234375000,-141253.1406250000,,,
4.1119999932,32,-7426.4785156250,-7555.2695312500,-7714.1455078125,-7496.2158203125,-75395.5390625000,-115378.1562500000,-127517.7031250000,-141254.7968750000,,,
4.1159999932,32,-7423.4833984375,-7552.2519531250,-7711.1953125000,-7493.2207031250,-75392.5859375000,-115375.1406250000,-127514.6640625000,-141251.8281250000,,,
4.1199999934,32,-7419.3706054688,-7548.3403320313,-7707.3505859375,-7489.3764648438,-75388.6796875000,-115371.2109375000,-127510.8203125000,-141248.0000000000,,,
4.1239999933,32,-7421.0468750000,-7550.0166015625,-7708.9150390625,-7491.0976562500,-75390.2890625000,-115372.9062500000,-127512.4921875000,-141249.6093750000,,,
4.1279999933,32,-7422.9916992188,-7551.8496093750,-7710.5917968750,-7492.7070312500,-75391.9375000000,-115374.6484375000,-127514.1015625000,-141251.1562500000,,,
4.1319999932,32,-7426.0761718750,-7554.8447265625,-7713.7431640625,-7495.8134765625,-75395.0468750000,-115377.6875000000,-127517.1250000000,-141254.2343750000,,,
4.1359999932,32,-7425.2270507813,-7554.0400390625,-7713.1621093750,-7495.1655273438,-75394.4843750000,-115377.0390625000,-127516.5156250000,-141253.7187500000,,,
4.1399999934,32,-7424.2880859375,-7553.2578125000,-7712.2231445313,-7494.3383789063,-75393.5703125000,-115376.2812500000,-127515.6015625000,-141252.8437500000,,,
4.1439999933,32,-7423.8413085938,-7552.6767578125,-7711.5078125000,-7493.6679687500,-75392.8359375000,-115375.6562500000,-127514.8906250000,-141252.0000000000,,,
4.1479999933,32,-7424.6010742188,-7553.3022460938,-7712.1787109375,-7494.2490234375,-75393.5234375000,-115376.1484375000,-127515.4687500000,-141252.5625000000,,,
4.1519999932,32,-7425.1821289063,-7554.0175781250,-7713.0278320313,-7494.9418945313,-75394.2890625000,-115376.8359375000,-127516.2265625000,-141253.3437500000,,,
4.1559999932,32,-7425.7631835938,-7554.7104492188,-7713.6313476563,-7495.7021484375,-75395.0234375000,-115377.6015625000,-127517.0078125000,-141254.1718750000,,,
4.1599999932,32,-7428.4677734375,-7557.2807617188,-7716.0903320313,-7498.2724609375,-75397.3906250000,-115379.9687500000,-127519.4218750000,-141256.5156250000,,,
4.1639999934,32,-7430.1889648438,-7558.9794921875,-7717.8110351563,-7499.9262695313,-75398.9609375000,-115381.5781250000,-127521.0312500000,-141258.1250000000,,,
4.1679999933,32,-7428.0878906250,-7556.9458007813,-7715.9785156250,-7497.9819335938,-75397.1484375000,-115379.6093750000,-127519.1328125000,-141256.3125000000,,,
4.1719999933,32,-7424.1538085938,-7553.1010742188,-7712.2231445313,-7494.2265625000,-75393.4609375000,-115375.8750000000,-127515.3593750000,-141252.6093750000,,,
4.1759999932,32,-7425.8750000000,-7554.7329101563,-7713.5869140625,-7495.7241210938,-75394.8203125000,-115377.3984375000,-127516.8515625000,-141254.0156250000,,,
4.1799999932,32,-7426.4340820313,-7555.2695312500,-7714.0561523438,-7496.1264648438,-75395.2734375000,-115377.8906250000,-127517.1250000000,-141254.3281250000,,,
4.1839999934,32,-7423.6845703125,-7552.5869140625,-7711.5078125000,-7493.4667968750,-75392.5625000000,-115375.0546875000,-127514.3984375000,-141251.6406250000,,,
4.1879999933,32,-7423.4833984375,-7552.5869140625,-7711.6645507813,-7493.6010742188,-75392.7656250000,-115375.2109375000,-127514.5937500000,-141251.8593750000,,,
4.1919999933,32,-7426.5903320313,-7555.4926757813,-7714.4584960938,-7496.5288085938,-75395.5625000000,-115378.0703125000,-127517.4765625000,-141254.6093750000,,,
4.1959999932,32,-7427.7524414063,-7556.6103515625,-7715.4643554688,-7497.5346679688,-75396.5468750000,-115379.0078125000,-127518.4218750000,-141255.4843750000,,,
4.1999999932,32,-7426.0537109375,-7555.0009765625,-7713.9218750000,-7495.9033203125,-75394.9140625000,-115377.3750000000,-127516.7187500000,-141253.9062500000,,,
4.2039999932,32,-7424.8022460938,-7553.9282226563,-7712.8491210938,-7494.8974609375,-75393.9062500000,-115376.4140625000,-127515.7109375000,-141253.1250000000,,,
4.2079999933,32,-7427.3056640625,-7556.3647460938,-7715.1738281250,-7497.3110351563,-75396.2109375000,-115378.9218750000,-127518.0390625000,-141255.4375000000,,,
4.2119999933,32,-7429.1386718750,-7558.1079101563,-7716.8500976563,-7498.8759765625,-75397.9062500000,-115380.4609375000,-127519.6250000000,-141256.8906250000,,,
4.2159999933,32,-7427.1489257813,-7556.1635742188,-7714.9726562500,-7497.0205078125,-75396.0546875000,-115378.4062500000,-127517.6171875000,-141254.9062500000,,,
4.2199999932,32,-7423.7070312500,-7552.6542968750,-7711.7089843750,-7493.7348632813,-75392.7031250000,-115375.0937500000,-127514.3750000000,-141251.7968750000,,,
4.2239999932,33,-7424.6235351563,-7553.5927734375,-7712.6254882813,-7494.6738281250,-75393.5234375000,-115375.9687500000,-127515.2656250000,-141252.7812500000,,,
4.2279999931,33,-7426.9257812500,-7555.8950195313,-7714.7490234375,-7496.8867187500,-75395.6953125000,-115378.1328125000,-127517.3906250000,-141254.8125000000,,,
4.2319999931,33,-7428.0209960938,-7556.9233398438,-7715.8666992188,-7497.9145507813,-75396.7265625000,-115379.1640625000,-127518.3750000000,-141255.7343750000,,,
4.2359999930,33,-7425.0703125000,-7554.0844726563,-7713.1396484375,-7495.1206054688,-75393.9765625000,-115376.4375000000,-127515.6250000000,-141253.0781250000,,,
4.2399999930,33,-7425.6738281250,-7554.6879882813,-7713.6762695313,-7495.6572265625,-75394.5078125000,-115376.9765625000,-127516.1640625000,-141253.7031250000,,,
4.2439999930,33,-7424.2436523438,-7553.1904296875,-7711.9775390625,-7494.0253906250,-75392.8593750000,-115375.3906250000,-127514.4375000000,-141251.9375000000,,,
4.2479999932,33,-7421.7622070313,-7550.6201171875,-7709.5634765625,-7491.5000000000,-75390.3750000000,-115372.8359375000,-127511.9375000000,-141249.4531250000,,,
4.2519999931,33,-7420.6894531250,-7549.5473632813,-7708.6918945313,-7490.6059570313,-75389.4609375000,-115371.8984375000,-127511.0859375000,-141248.6406250000,,,
4.2559999931,33,-7421.5166015625,-7550.4414062500,-7709.4741210938,-7491.6337890625,-75390.3515625000,-115372.7968750000,-127512.0703125000,-141249.5937500000,,,
4.2599999930,33,-7422.7236328125,-7551.5366210938,-7710.5019531250,-7492.6845703125,-75391.4453125000,-115373.9140625000,-127513.0546875000,-141250.4062500000,,,
4.2639999930,33,-7422.3212890625,-7551.1791992188,-7710.1669921875,-7492.2148437500,-75391.0234375000,-115373.5312500000,-127512.5625000000,-141249.9218750000,,,
4.2679999932,33,-7423.0366210938,-7551.9165039063,-7710.9941406250,-7492.9750976563,-75391.8515625000,-115374.3125000000,-127513.4140625000,-141250.8593750000,,,
4.2719999931,33,-7422.9692382813,-7551.9833984375,-7711.0161132813,-7493.0869140625,-75391.8984375000,-115374.4921875000,-127513.6093750000,-141251.0468750000,,,
4.2759999931,33,-7422.8354492188,-7551.8271484375,-7710.7705078125,-7492.7739257813,-75391.5390625000,-115374.1562500000,-127513.2109375000,-141250.6406250000,,,
4.2799999930,33,-7421.2929687500,-7550.0166015625,-7709.0717773438,-7491.0976562500,-75389.7968750000,-115372.3671875000,-127511.3750000000,-141248.8281250000,,,
4.2839999930,33,-7420.2871093750,-7549.1225585938,-7708.0883789063,-7490.1137695313,-75388.8984375000,-115371.3671875000,-127510.4140625000,-141247.9375000000,,,
4.2879999930,33,-7422.6118164063,-7551.5366210938,-7710.5019531250,-7492.5502929688,-75391.4218750000,-115373.8203125000,-127512.8750000000,-141250.4375000000,,,
4.2919999931,33,-7424.8247070313,-7553.5708007813,-7712.4916992188,-7494.5395507813,-75393.3671875000,-115375.8359375000,-127514.9062500000,-141252.3281250000,,,
4.2959999931,33,-7424.9365234375,-7553.7495117188,-7712.4692382813,-7494.5844726563,-75393.3671875000,-115375.8125000000,-127514.8437500000,-141252.3281250000,,,
4.2999999931,33,-7424.1762695313,-7553.0791015625,-7711.9550781250,-7493.9809570313,-75392.7890625000,-115375.1640625000,-127514.2421875000,-141251.7031250000,,,
4.3039999930,33,-7422.9248046875,-7551.9614257813,-7711.0385742188,-7492.9082031250,-75391.7578125000,-115374.2031250000,-127513.2109375000,-141250.6875000000,,,
4.3079999930,33,-7420.8012695313,-7549.7709960938,-7708.6918945313,-7490.7172851563,-75389.5234375000,-115371.8984375000,-127510.9296875000,-141248.4687500000,,,
4.3119999932,33,-7421.0917968750,-7549.8823242188,-7708.6469726563,-7490.7172851563,-75389.5703125000,-115371.9218750000,-127510.8671875000,-141248.3593750000,,,
4.3159999931,33,-7418.5659179688,-7547.3344726563,-7706.2104492188,-7488.1694335938,-75386.9765625000,-115369.3984375000,-127508.2500000000,-141245.7343750000,,,
4.3199999931,33,-7415.6157226563,-7544.5180664063,-7703.5283203125,-7485.4199218750,-75384.2968750000,-115366.6484375000,-127505.5000000000,-141243.1250000000,,,
4.3239999930,33,-7418.6108398438,-7547.4907226563,-7706.4565429688,-7488.4150390625,-75387.3359375000,-115369.7343750000,-127508.5625000000,-141246.2343750000,,,
4.3279999930,33,-7422.4106445313,-7551.2011718750,-7710.0776367188,-7492.0585937500,-75390.9765625000,-115373.4609375000,-127512.2031250000,-141249.8750000000,,,
4.3319999930,33,-7422.6342773438,-7551.4697265625,-7710.3906250000,-7492.3715820313,-75391.2500000000,-115373.6406250000,-127512.4296875000,-141250.0781250000,,,
4.3359999931,33,-7421.3154296875,-7550.1733398438,-7709.3173828125,-7491.1870117188,-75390.1328125000,-115372.4375000000,-127511.2187500000,-141248.9218750000,,,
4.3399999931,33,-7422.0527343750,-7550.9106445313,-7709.9658203125,-7491.8574218750,-75390.7734375000,-115373.1484375000,-127511.9843750000,-141249.5468750000,,,
4.3439999931,33,-7424.2656250000,-7552.9448242188,-7711.9101562500,-7493.8691406250,-75392.7031250000,-115375.0937500000,-127513.8359375000,-141251.3750000000,,,
4.3479999930,33,-7421.7177734375,-7550.4414062500,-7709.3847656250,-7491.3432617188,-75390.0859375000,-115372.5703125000,-127511.2656250000,-141248.8906250000,,,
4.3519999930,34,-7420.2646484375,-7549.1000976563,-7708.0659179688,-7490.1137695313,-75388.8359375000,-115371.1875000000,-127510.0156250000,-141247.7031250000,,,
4.3559999929,34,-7421.0249023438,-7549.8154296875,-7708.8256835938,-7490.9633789063,-75389.7031250000,-115371.9687500000,-127510.8203125000,-141248.5625000000,,,
4.3599999929,34,-7424.3330078125,-7553.0117187500,-7711.9101562500,-7494.0034179688,-75392.8593750000,-115375.1640625000,-127513.8593750000,-141251.5468750000,,,
4.3639999928,34,-7420.9799804688,-7549.5698242188,-7708.4907226563,-7490.4716796875,-75389.3437500000,-115371.6796875000,-127510.3750000000,-141247.9531250000,,,
4.3679999928,34,-7419.5273437500,-7548.2285156250,-7707.3056640625,-7489.1977539063,-75388.0468750000,-115370.3828125000,-127509.0078125000,-141246.7656250000,,,
4.3719999928,34,-7420.0415039063,-7548.8320312500,-7707.8872070313,-7489.9125976563,-75388.7656250000,-115371.0468750000,-127509.7656250000,-141247.3437500000,,,
4.3759999929,34,-7422.7236328125,-7551.3579101563,-7710.3232421875,-7492.4833984375,-75391.2031250000,-115373.5312500000,-127512.2734375000,-141249.8281250000,,,
4.3799999929,34,-7423.1928710938,-7551.7377929688,-7710.7031250000,-7492.7290039063,-75391.5625000000,-115373.8203125000,-127512.5625000000,-141250.1875000000,,,
4.3839999929,34,-7422.5449218750,-7551.1118164063,-7710.2563476563,-7492.1479492188,-75391.0000000000,-115373.2187500000,-127511.9375000000,-141249.6250000000,,,
4.3879999928,34,-7423.1259765625,-7551.8271484375,-7710.9492187500,-7493.0195312500,-75391.8515625000,-115374.1328125000,-127512.7421875000,-141250.4843750000,,,
4.3919999928,34,-7422.2539062500,-7551.0673828125,-7710.0551757813,-7492.1704101563,-75390.8203125000,-115373.2421875000,-127511.8281250000,-141249.4687500000,,,
4.3959999930,34,-7421.4272460938,-7550.2177734375,-7709.2055664063,-7491.1420898438,-75389.8359375000,-115372.2578125000,-127510.8203125000,-141248.4687500000,,,
4.3999999929,34,-7419.3481445313,-7548.2285156250,-7707.1943359375,-7489.0634765625,-75387.8750000000,-115370.1796875000,-127508.7656250000,-141246.4375000000,,,
4.4039999929,34,-7418.1635742188,-7547.2001953125,-7706.1435546875,-7488.0126953125,-75386.8671875000,-115369.2656250000,-127507.8906250000,-141245.5468750000,,,
4.4079999928,34,-7420.7563476563,-7549.5917968750,-7708.4233398438,-7490.4267578125,-75389.1484375000,-115371.6562500000,-127510.1953125000,-141247.9531250000,,,
4.4119999928,34,-7422.6118164063,-7551.3579101563,-7710.1220703125,-7492.1704101563,-75390.9375000000,-115373.3750000000,-127511.8671875000,-141249.5937500000,,,
4.4159999928,34,-7421.8964843750,-7550.6650390625,-7709.6079101563,-7491.5000000000,-75390.3515625000,-115372.6562500000,-127511.1953125000,-141248.9375000000,,,
4.4199999929,34,-7419.4824218750,-7548.3178710938,-7707.3056640625,-7489.1977539063,-75388.2265625000,-115370.3828125000,-127508.9218750000,-141246.7500000000,,,
4.4239999929,34,-7418.4096679688,-7547.2451171875,-7706.0991210938,-7488.1025390625,-75387.0703125000,-115369.2812500000,-127507.7812500000,-141245.7031250000,,,
4.4279999929,34,-7420.9355468750,-7549.8154296875,-7708.5351562500,-7490.5610351563,-75389.3906250000,-115371.6953125000,-127510.2343750000,-141247.9375000000,,,
4.4319999928,34,-7425.3833007813,-7554.2412109375,-7712.9609375000,-7494.8525390625,-75393.8203125000,-115376.1015625000,-127514.5546875000,-141252.2968750000,,,
4.4359999928,34,-7422.9467773438,-7551.8271484375,-7710.8149414063,-7492.6621093750,-75391.6953125000,-115373.8671875000,-127512.3828125000,-141250.2187500000,,,
4.4399999930,34,-7421.3598632813,-7550.2402343750,-7709.1386718750,-7490.9858398438,-75390.1093750000,-115372.2812500000,-127510.7109375000,-141248.5781250000,,,
4.4439999929,34,-7422.8129882813,-7551.5366210938,-7710.3457031250,-7492.2373046875,-75391.2031250000,-115373.5312500000,-127511.8906250000,-141249.6250000000,,,
4.4479999929,34,-7425.9868164063,-7554.7329101563,-7713.6088867188,-7495.4111328125,-75394.3984375000,-115376.6796875000,-127515.1093750000,-141252.8437500000,,,
4.4519999928,34,-7424.2880859375,-7553.0791015625,-7712.1113281250,-7493.8691406250,-75392.9453125000,-115375.0937500000,-127513.5468750000,-141251.3750000000,,,
4.4559999928,34,-7421.7622070313,-7550.7768554688,-7709.6528320313,-7491.5668945313,-75390.6640625000,-115372.7265625000,-127511.1328125000,-141249.0781250000,,,
4.4599999927,34,-7420.6669921875,-7549.5024414063,-7708.3115234375,-7490.3149414063,-75389.3046875000,-115371.4531250000,-127509.9062500000,-141247.6406250000,,,
4.4639999929,34,-7417.6943359375,-7546.5522460938,-7705.2270507813,-7487.1411132813,-75386.2187500000,-115368.3671875000,-127506.7734375000,-141244.4531250000,,,
4.4679999929,34,-7416.9790039063,-7545.9931640625,-7704.7128906250,-7486.6269531250,-75385.6796875000,-115367.7890625000,-127506.1718750000,-141244.0000000000,,,
4.4719999928,34,-7418.8120117188,-7547.8930664063,-7706.6352539063,-7488.6386718750,-75387.6718750000,-115369.6406250000,-127508.1562500000,-141246.0312500000,,,
4.4759999928,34,-7420.3764648438,-7549.3012695313,-7707.9765625000,-7489.9350585938,-75388.8750000000,-115371.1171875000,-127509.4140625000,-141247.2343750000,,,
4.4799999928,35,-7421.0468750000,-7549.8378906250,-7708.6025390625,-7490.4716796875,-75389.3671875000,-115371.6953125000,-127509.9062500000,-141247.8593750000,,,
4.4839999927,35,-7421.4941406250,-7550.3071289063,-7709.2729492188,-7490.9858398438,-75389.9921875000,-115372.2578125000,-127510.5078125000,-141248.4687500000,,,
4.4879999927,35,-7421.4272460938,-7550.3295898438,-7709.4965820313,-7491.1196289063,-75390.1718750000,-115372.4140625000,-127510.6171875000,-141248.6093750000,,,
4.4919999926,35,-7423.8188476563,-7552.7436523438,-7711.6645507813,-7493.5112304688,-75392.4296875000,-115374.7187500000,-127512.8984375000,-141250.8906250000,,,
4.4959999926,35,-7424.6010742188,-7553.5034179688,-7712.2006835938,-7494.0478515625,-75392.9921875000,-115375.2734375000,-127513.4765625000,-141251.3750000000,,,
4.4999999925,35,-7424.6010742188,-7553.6152343750,-7712.3125000000,-7494.0703125000,-75393.0546875000,-115375.2968750000,-127513.4531250000,-141251.3750000000,,,
4.5039999927,35,-7421.9189453125,-7550.9780273438,-7709.7646484375,-7491.4775390625,-75390.5546875000,-115372.7500000000,-127510.9765625000,-141248.9843750000,,,
4.5079999927,35,-7420.1752929688,-7549.1225585938,-7707.9541015625,-7489.6000976563,-75388.5625000000,-115370.8515625000,-127509.1171875000,-141247.1093750000,,,
4.5119999927,35,-7423.6845703125,-7552.4531250000,-7711.2622070313,-7492.9526367188,-75391.7812500000,-115374.1328125000,-127512.3593750000,-141250.2500000000,,,
4.5159999926,35,-7422.7236328125,-7551.4916992188,-7710.3457031250,-7491.9916992188,-75390.8906250000,-115373.1093750000,-127511.3593750000,-141249.2500000000,,,
4.5199999926,35,-7419.0800781250,-7548.0722656250,-7707.0375976563,-7488.5493164063,-75387.6015625000,-115369.7578125000,-127507.9609375000,-141245.9687500000,,,
4.5239999928,35,-7418.9682617188,-7548.0273437500,-7706.9257812500,-7488.5048828125,-75387.5390625000,-115369.7343750000,-127507.8671875000,-141245.8750000000,,,
4.5279999927,35,-7421.0024414063,-7549.9497070313,-7708.6918945313,-7490.4716796875,-75389.3281250000,-115371.5234375000,-127509.7031250000,-141247.5781250000,,,
4.5319999927,35,-7421.8071289063,-7550.6650390625,-7709.4291992188,-7491.1870117188,-75390.1484375000,-115372.1718750000,-127510.4140625000,-141248.3593750000,,,
4.5359999926,35,-7420.1308593750,-7549.1225585938,-7708.0209960938,-7489.7338867188,-75388.7187500000,-115370.6250000000,-127508.9609375000,-141247.0156250000,,,
4.5399999926,35,-7420.3989257813,-7549.4130859375,-7708.3115234375,-7490.0024414063,-75388.9453125000,-115370.9140625000,-127509.2109375000,-141247.2187500000,,,
4.5439999925,35,-7421.7177734375,-7550.5976562500,-7709.4741210938,-7491.1645507813,-75390.0390625000,-115372.1484375000,-127510.3046875000,-141248.2656250000,,,
4.5479999927,35,-7423.8188476563,-7552.7436523438,-7711.4409179688,-7493.2207031250,-75392.1640625000,-115374.2031250000,-127512.2968750000,-141250.3750000000,,,
4.5519999927,35,-7419.6166992188,-7548.6533203125,-7707.4174804688,-7489.1528320313,-75388.1640625000,-115370.1093750000,-127508.2500000000,-141246.3906250000,,,
4.5559999926,35,-7419.1250000000,-7548.2285156250,-7706.9033203125,-7488.7504882813,-75387.7578125000,-115369.6875000000,-127507.9375000000,-141246.0156250000,,,
4.5599999926,35,-7420.0415039063,-7549.1000976563,-7707.7080078125,-7489.5776367188,-75388.3671875000,-115370.4062500000,-127508.6250000000,-141246.7187500000,,,
4.5639999926,35,-7417.6494140625,-7546.6860351563,-7705.3613281250,-7487.1186523438,-75386.0156250000,-115367.9453125000,-127506.1015625000,-141244.2187500000,,,
4.5679999928,35,-7417.8505859375,-7546.8203125000,-7705.5849609375,-7487.3422851563,-75386.3984375000,-115368.2578125000,-127506.4375000000,-141244.4687500000,,,
4.5719999927,35,-7417.6274414063,-7546.4848632813,-7705.3837890625,-7487.2084960938,-75386.2421875000,-115368.1015625000,-127506.3281250000,-141244.3750000000,,,
4.5759999927,35,-7416.0849609375,-7544.9653320313,-7703.5957031250,-7485.4648437500,-75384.4296875000,-115366.4218750000,-127504.5156250000,-141242.6875000000,,,
