Time:250Hz,Epoch,FCz,Oz,O1,PO7,O2,PO8,PO3,PO4,Event Id,Event Date,Event Duration
0.4159999993,3,-166970.8593750000,-35241.3671875000,-129115.2265625000,-156350.7812500000,-159685.4375000000,-182114.2812500000,-187500.0156250000,-187500.0156250000,,,
0.4199999992,3,-166969.5625000000,-35241.0781250000,-129113.4843750000,-156349.1562500000,-159685.2187500000,-182114.6562500000,-187500.0156250000,-187500.0156250000,,,
0.4239999992,3,-166966.3593750000,-35238.8867187500,-129110.0859375000,-156345.7812500000,-159683.3593750000,-182113.4062500000,-187500.0156250000,-187500.0156250000,,,
0.4279999994,3,-166965.3750000000,-35239.0000000000,-129108.7890625000,-156344.6875000000,-159683.6250000000,-182114.3437500000,-187500.0156250000,-187500.0156250000,,,
0.4319999993,3,-166963.8125000000,-35238.3046875000,-129106.7343750000,-156342.8750000000,-159683.0937500000,-182114.4531250000,-187500.0156250000,-187500.0156250000,,,
0.4359999993,3,-166960.5000000000,-35235.9609375000,-129103.0234375000,-156339.3593750000,-159680.9531250000,-182112.8906250000,-187500.0156250000,-187500.0156250000,,,
0.4399999992,3,-166956.3281250000,-35232.8750000000,-129098.6171875000,-156335.1093750000,-159678.1562500000,-182110.6250000000,-187500.0156250000,-187500.0156250000,,,
0.4439999992,3,-166953.7968750000,-35231.3085937500,-129095.6484375000,-156332.4375000000,-159676.8593750000,-182109.8437500000,-187500.0156250000,-187500.0156250000,,,
0.4479999992,3,-166953.3125000000,-35231.6914062500,-129094.5312500000,-156331.5312500000,-159677.4218750000,-182110.8750000000,-187500.0156250000,-187500.0156250000,,,
0.4519999993,3,-166953.4687500000,-35232.7187500000,-129094.2187500000,-156331.3750000000,-159678.7500000000,-182112.8437500000,-187500.0156250000,-187500.0156250000,,,
0.4559999993,3,-166950.6875000000,-35230.9765625000,-129091.1796875000,-156328.4062500000,-159677.2343750000,-182111.9062500000,-187500.0156250000,-187500.0156250000,,,
0.4599999993,3,-166947.0000000000,-35228.3828125000,-129087.2421875000,-156324.6718750000,-159674.8437500000,-182110.1093750000,-187500.0156250000,-187500.0156250000,,,
0.4639999992,3,-166945.0156250000,-35227.2851562500,-129084.6953125000,-156322.4375000000,-159673.9218750000,-182109.7656250000,-187500.0156250000,-187500.0156250000,,,
0.4679999992,3,-166942.9531250000,-35226.1679687500,-129082.1484375000,-156320.0781250000,-159673.0625000000,-182109.4062500000,-187500.0156250000,-187500.0156250000,,,
0.4719999994,3,-166938.4531250000,-35222.8164062500,-129077.5000000000,-156315.4687500000,-159669.9531250000,-182106.8906250000,-187500.0156250000,-187500.0156250000,,,
0.4759999993,3,-166936.1250000000,-35221.4765625000,-129074.8359375000,-156313.0312500000,-159668.8750000000,-182106.4062500000,-187500.0156250000,-187500.0156250000,,,
0.4799999993,3,-166936.3593750000,-35222.5703125000,-129074.4765625000,-156312.9843750000,-159670.1562500000,-182108.3437500000,-187500.0156250000,-187500.0156250000,,,
0.4839999992,3,-166934.0625000000,-35221.1835937500,-129071.6406250000,-156310.3281250000,-159668.9843750000,-182107.7187500000,-187500.0156250000,-187500.0156250000,,,
0.4879999992,3,-166929.5937500000,-35217.8320312500,-129066.9921875000,-156305.8125000000,-159665.8593750000,-182105.1093750000,-187500.0156250000,-187500.0156250000,,,
0.4919999992,3,-166927.0937500000,-35216.3125000000,-129064.1562500000,-156303.1250000000,-159664.7031250000,-182104.4218750000,-187500.0156250000,-187500.0156250000,,,
0.4959999993,3,-166927.8437500000,-35218.1015625000,-129064.4687500000,-156303.6875000000,-159666.6250000000,-182106.9375000000,-187500.0156250000,-187500.0156250000,,,
0.4999999993,3,-166926.6718750000,-35217.8320312500,-129062.7421875000,-156302.1406250000,-159666.5312500000,-182107.4375000000,-187500.0156250000,-187500.0156250000,,,
0.5039999993,3,-166922.4218750000,-35214.6132812500,-129058.2265625000,-156297.7812500000,-159663.6250000000,-182105.0468750000,-187500.0156250000,-187500.0156250000,,,
0.5079999992,3,-166918.4843750000,-35211.6640625000,-129054.0468750000,-156293.8125000000,-159661.0156250000,-182102.9375000000,-187500.0156250000,-187500.0156250000,,,
0.5119999992,4,-166914.6875000000,-35208.8906250000,-129049.8515625000,-156289.7812500000,-159658.3906250000,-182100.9062500000,-187500.0156250000,-187500.0156250000,,,
0.5159999991,4,-166914.5312500000,-35209.6054687500,-129049.1093750000,-156289.2500000000,-159659.2031250000,-182102.3593750000,-187500.0156250000,-187500.0156250000,,,
0.5199999991,4,-166913.1406250000,-35209.2265625000,-129047.4765625000,-156287.6875000000,-159659.1718750000,-182102.8750000000,-187500.0156250000,-187500.0156250000,,,
0.5239999990,4,-166909.3281250000,-35206.4765625000,-129043.4140625000,-156283.9218750000,-159656.7656250000,-182101.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5279999990,4,-166906.7031250000,-35204.7578125000,-129040.2343750000,-156281.0625000000,-159655.2343750000,-182100.1875000000,-187500.0156250000,-187500.0156250000,,,
0.5319999990,4,-166907.0156250000,-35206.0507812500,-129040.1250000000,-156281.0625000000,-159656.6250000000,-182102.1562500000,-187500.0156250000,-187500.0156250000,,,
0.5359999991,4,-166907.6250000000,-35207.6171875000,-129040.3906250000,-156281.4218750000,-159658.3750000000,-182104.4843750000,-187500.0156250000,-187500.0156250000,,,
0.5399999991,4,-166903.9531250000,-35204.9570312500,-129036.3906250000,-156277.6093750000,-159656.0312500000,-182102.6093750000,-187500.0156250000,-187500.0156250000,,,
0.5439999991,4,-166899.6406250000,-35201.5820312500,-129031.7656250000,-156273.1250000000,-159653.0468750000,-182100.1093750000,-187500.0156250000,-187500.0156250000,,,
0.5479999990,4,-166897.5000000000,-35200.3984375000,-129029.1484375000,-156270.7343750000,-159651.9843750000,-182099.8125000000,-187500.0156250000,-187500.0156250000,,,
0.5519999990,4,-166895.6875000000,-35199.6171875000,-129026.9375000000,-156268.5781250000,-159651.3906250000,-182099.7187500000,-187500.0156250000,-187500.0156250000,,,
0.5559999992,4,-166893.2500000000,-35198.2304687500,-129024.2109375000,-156266.0937500000,-159650.2812500000,-182099.0781250000,-187500.0156250000,-187500.0156250000,,,
0.5599999991,4,-166889.4531250000,-35195.4335937500,-129020.0312500000,-156262.1875000000,-159647.7968750000,-182097.1250000000,-187500.0156250000,-187500.0156250000,,,
0.5639999991,4,-166888.4843750000,-35195.3476562500,-129018.5312500000,-156260.9531250000,-159647.8593750000,-182097.7968750000,-187500.0156250000,-187500.0156250000,,,
0.5679999990,4,-166884.5937500000,-35192.3945312500,-129014.2421875000,-156256.9062500000,-159645.0781250000,-182095.6093750000,-187500.0156250000,-187500.0156250000,,,
0.5719999990,4,-166879.5000000000,-35188.3945312500,-129008.8984375000,-156251.6093750000,-159641.3125000000,-182092.4531250000,-187500.0156250000,-187500.0156250000,,,
0.5759999990,4,-166878.3437500000,-35188.2148437500,-129007.4062500000,-156250.2187500000,-159641.4218750000,-182093.1093750000,-187500.0156250000,-187500.0156250000,,,
0.5799999991,4,-166877.1406250000,-35187.9257812500,-129005.7265625000,-156248.7656250000,-159641.2343750000,-182093.6718750000,-187500.0156250000,-187500.0156250000,,,
