Time:250Hz,Epoch,FCz,Oz,O1,PO7,O2,PO8,PO3,PO4,Event Id,Event Date,Event Duration
0.0559999999,0,-187500.0156250000,-63321.3046875000,-160029.4531250000,-180939.5156250000,-175173.5000000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.0599999998,0,-187500.0156250000,-63315.1367187500,-160024.2500000000,-180934.9531250000,-175168.5781250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.0639999998,0,-187500.0156250000,-63310.2617187500,-160020.1718750000,-180931.5781250000,-175164.8750000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.0680000000,0,-187500.0156250000,-63308.1171875000,-160019.0781250000,-180931.0781250000,-175164.2187500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.0719999999,0,-187500.0156250000,-63304.8750000000,-160016.6875000000,-180929.5156250000,-175162.3906250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.0759999999,0,-187500.0156250000,-63305.3242187500,-160018.1250000000,-180931.7500000000,-175164.0937500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.0799999998,0,-187500.0156250000,-63303.8046875000,-160017.6093750000,-180931.8593750000,-175163.8906250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.0839999998,0,-187500.0156250000,-63300.8320312500,-160015.5781250000,-180930.4843750000,-175162.2812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.0880000000,0,-187500.0156250000,-63298.7070312500,-160014.3281250000,-180929.9687500000,-175161.4531250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.0919999999,0,-187500.0156250000,-63298.0585937500,-160014.6562500000,-180930.8593750000,-175162.0937500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.0959999999,0,-187500.0156250000,-63295.9804687500,-160013.4218750000,-180930.2968750000,-175161.2656250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.0999999999,0,-187500.0156250000,-63291.6210937500,-160009.9375000000,-180927.5781250000,-175158.2812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1039999998,0,-187500.0156250000,-63289.9453125000,-160009.1406250000,-180927.5781250000,-175157.8750000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1079999998,0,-187500.0156250000,-63289.6757812500,-160009.8593750000,-180929.1406250000,-175158.9687500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1120000000,0,-187500.0156250000,-63287.1054687500,-160008.1250000000,-180928.0000000000,-175157.5781250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1159999999,0,-187500.0156250000,-63284.8710937500,-160006.9218750000,-180927.3906250000,-175156.5781250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1199999999,0,-187500.0156250000,-63281.0703125000,-160004.0156250000,-180925.2656250000,-175154.2500000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1239999998,0,-187500.0156250000,-63278.0781250000,-160001.9687500000,-180923.8906250000,-175152.7500000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1279999998,1,-187500.0156250000,-63273.8984375000,-159998.5625000000,-180921.2968750000,-175149.6875000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1319999998,1,-187500.0156250000,-63269.2929687500,-159994.9375000000,-180918.2812500000,-175146.2968750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1359999997,1,-187500.0156250000,-63266.0507812500,-159992.5937500000,-180916.6718750000,-175144.3906250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1399999997,1,-187500.0156250000,-63265.0000000000,-159992.4375000000,-180917.2187500000,-175144.7343750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1439999996,1,-187500.0156250000,-63259.1445312500,-159987.5000000000,-180913.0312500000,-175140.1562500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1479999996,1,-187500.0156250000,-63256.6875000000,-159985.9375000000,-180912.1250000000,-175138.9375000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1519999998,1,-187500.0156250000,-63255.3437500000,-159985.4843750000,-180912.4375000000,-175138.9218750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1559999997,1,-187500.0156250000,-63253.3320312500,-159984.3906250000,-180912.0468750000,-175138.3593750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1599999997,1,-187500.0156250000,-63247.5664062500,-159979.6250000000,-180907.9062500000,-175133.9375000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1639999996,1,-187500.0156250000,-63248.0820312500,-159980.9531250000,-180910.0000000000,-175135.6406250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1679999996,1,-187500.0156250000,-63249.6015625000,-159983.4375000000,-180913.2031250000,-175138.4531250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1719999998,1,-187500.0156250000,-63248.4375000000,-159983.2812500000,-180913.7187500000,-175138.7031250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1759999997,1,-187500.0156250000,-63246.4492187500,-159982.2187500000,-180913.3750000000,-175138.0781250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1799999997,1,-187500.0156250000,-63241.1289062500,-159977.7343750000,-180909.5156250000,-175133.8906250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1839999997,1,-187500.0156250000,-63237.8007812500,-159975.2968750000,-180907.7187500000,-175131.8593750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1879999996,1,-187500.0156250000,-63235.1171875000,-159973.5937500000,-180906.7656250000,-175130.5312500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1919999996,1,-187500.0156250000,-63231.6523437500,-159971.1093750000,-180904.9375000000,-175128.5937500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1959999998,1,-187500.0156250000,-63228.8125000000,-159969.0625000000,-180903.6093750000,-175126.8281250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1999999997,1,-187500.0156250000,-63228.8359375000,-159969.8437500000,-180905.2656250000,-175128.0625000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2039999997,1,-187500.0156250000,-63227.0273437500,-159969.0000000000,-180905.0937500000,-175127.6250000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2079999996,1,-187500.0156250000,-63222.6015625000,-159965.5937500000,-180902.2500000000,-175124.6093750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2119999996,1,-187500.0156250000,-63217.6601562500,-159961.4531250000,-180898.8906250000,-175120.9218750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2159999998,1,-187500.0156250000,-63215.5156250000,-159960.2500000000,-180898.2031250000,-175120.0781250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2199999997,1,-187500.0156250000,-63215.8046875000,-159961.4218750000,-180900.1093750000,-175121.6250000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2239999997,1,-187500.0156250000,-63211.0429687500,-159957.5781250000,-180897.0000000000,-175118.1718750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2279999997,1,-187500.0156250000,-63205.6796875000,-159953.2343750000,-180893.3125000000,-175114.2031250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2319999996,1,-187500.0156250000,-63206.1250000000,-159954.5937500000,-180895.3906250000,-175115.8281250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2359999996,1,-187500.0156250000,-63205.9492187500,-159955.2656250000,-180896.8125000000,-175116.8750000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2399999998,1,-187500.0156250000,-63201.9453125000,-159952.1562500000,-180894.5000000000,-175114.2812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2439999997,1,-187500.0156250000,-63199.6445312500,-159950.6875000000,-180893.7187500000,-175113.2812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2479999997,1,-187500.0156250000,-63197.4335937500,-159949.3750000000,-180893.0156250000,-175112.2812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2519999996,1,-187500.0156250000,-63194.8398437500,-159947.6875000000,-180892.0625000000,-175111.0312500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2559999996,2,-187500.0156250000,-63193.3398437500,-159947.2031250000,-180892.2187500000,-175110.8437500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2599999995,2,-187500.0156250000,-63189.6992187500,-159944.4062500000,-180890.1406250000,-175108.5000000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2639999995,2,-187500.0156250000,-63185.2500000000,-159940.8125000000,-180887.2343750000,-175105.2812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2679999995,2,-187500.0156250000,-63182.6562500000,-159939.0937500000,-180886.3593750000,-175104.0468750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2719999994,2,-187500.0156250000,-63180.4218750000,-159937.8125000000,-180885.8281250000,-175103.1562500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2759999994,2,-187500.0156250000,-63175.3046875000,-159933.8125000000,-180882.4218750000,-175099.4218750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2799999996,2,-187500.0156250000,-63173.7617187500,-159933.1406250000,-180882.2968750000,-175098.9531250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2839999995,2,-187500.0156250000,-63173.8281250000,-159933.9843750000,-180883.9218750000,-175100.3906250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2879999995,2,-187500.0156250000,-63173.5390625000,-159934.6406250000,-180885.3125000000,-175101.4531250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2919999994,2,-187500.0156250000,-63167.5937500000,-159929.7031250000,-180881.1718750000,-175096.9218750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2959999994,2,-187500.0156250000,-63164.6406250000,-159927.6875000000,-180879.7343750000,-175095.1093750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2999999996,2,-187500.0156250000,-63162.0507812500,-159926.0156250000,-180878.7187500000,-175093.7656250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3039999995,2,-187500.0156250000,-63161.1992187500,-159925.9843750000,-180879.5000000000,-175094.3125000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3079999995,2,-187500.0156250000,-63154.9648437500,-159920.7187500000,-180874.9375000000,-175089.5156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3119999995,2,-187500.0156250000,-63153.1992187500,-159919.8906250000,-180874.7187500000,-175089.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3159999994,2,-187500.0156250000,-63150.6484375000,-159918.3593750000,-180873.9375000000,-175087.7343750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3199999994,2,-187500.0156250000,-63148.2812500000,-159916.8281250000,-180873.1406250000,-175086.7031250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3239999996,2,-187500.0156250000,-63147.6093750000,-159917.0937500000,-180874.0468750000,-175087.2812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3279999995,2,-187500.0156250000,-63146.4257812500,-159916.7500000000,-180874.4218750000,-175087.4062500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3319999995,2,-187500.0156250000,-63148.0117187500,-159919.2656250000,-180877.6250000000,-175090.1718750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3359999994,2,-187500.0156250000,-63145.2617187500,-159917.4062500000,-180876.4375000000,-175088.7812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3399999994,2,-187500.0156250000,-63141.3281250000,-159914.3437500000,-180874.1562500000,-175086.2343750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3439999996,2,-187500.0156250000,-63137.8437500000,-159911.8906250000,-180872.3281250000,-175084.1406250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3479999995,2,-187500.0156250000,-63135.2031250000,-159910.0937500000,-180871.2968750000,-175082.7968750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3519999995,2,-187500.0156250000,-63133.1015625000,-159908.7500000000,-180870.7968750000,-175081.9062500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3559999994,2,-187500.0156250000,-63131.6953125000,-159908.3593750000,-180871.0625000000,-175081.8125000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3599999994,2,-187500.0156250000,-63129.9726562500,-159907.6093750000,-180870.9843750000,-175081.4062500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3639999994,2,-187500.0156250000,-63126.5976562500,-159905.1406250000,-180869.1093750000,-175079.2812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3679999996,2,-187500.0156250000,-63122.7539062500,-159902.0781250000,-180866.8281250000,-175076.6718750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3719999995,2,-187500.0156250000,-63121.9960937500,-159902.1562500000,-180867.8281250000,-175077.3437500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3759999995,2,-187500.0156250000,-63118.9531250000,-159900.3750000000,-180866.5156250000,-175075.8281250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3799999994,2,-187500.0156250000,-63117.3906250000,-159899.6093750000,-180866.3906250000,-175075.3750000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3839999994,3,-187500.0156250000,-63115.5585937500,-159898.6718750000,-180866.1718750000,-175074.8750000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3879999993,3,-187500.0156250000,-63109.9453125000,-159894.0000000000,-180862.2656250000,-175070.6093750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3919999993,3,-187500.0156250000,-63105.9921875000,-159891.1406250000,-180860.0781250000,-175068.1718750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3959999993,3,-187500.0156250000,-63103.1289062500,-159889.1093750000,-180858.7031250000,-175066.4375000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3999999992,3,-187500.0156250000,-63102.4140625000,-159889.1093750000,-180859.5156250000,-175067.0000000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4039999992,3,-187500.0156250000,-63102.0781250000,-159889.7187500000,-180860.8593750000,-175068.0625000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4079999994,3,-187500.0156250000,-63099.0390625000,-159887.6718750000,-180859.5156250000,-175066.4375000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4119999993,3,-187500.0156250000,-63098.1210937500,-159887.6718750000,-180860.0000000000,-175066.7031250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4159999993,3,-187500.0156250000,-63095.5507812500,-159886.0000000000,-180859.2031250000,-175065.3593750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4199999992,3,-187500.0156250000,-63093.6523437500,-159885.0781250000,-180859.0625000000,-175064.8750000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4239999992,3,-187500.0156250000,-63090.4570312500,-159882.8281250000,-180857.3281250000,-175062.9687500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4279999994,3,-187500.0156250000,-63084.9804687500,-159878.2187500000,-180853.3593750000,-175058.7187500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4319999993,3,-187500.0156250000,-63082.6328125000,-159876.8750000000,-180852.7812500000,-175057.7656250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4359999993,3,-187500.0156250000,-63081.7851562500,-159876.8750000000,-180853.4531250000,-175058.2500000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4399999992,3,-187500.0156250000,-63078.0507812500,-159874.1718750000,-180851.3593750000,-175055.8906250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4439999992,3,-187500.0156250000,-63075.8164062500,-159872.9062500000,-180850.8125000000,-175055.0937500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4479999992,3,-187500.0156250000,-63075.5234375000,-159873.4218750000,-180852.1875000000,-175056.0468750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4519999993,3,-187500.0156250000,-63073.3359375000,-159872.2031250000,-180851.6718750000,-175055.1250000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4559999993,3,-187500.0156250000,-63070.7421875000,-159870.6250000000,-180850.7968750000,-175053.9218750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4599999993,3,-187500.0156250000,-63065.2656250000,-159866.0625000000,-180846.9375000000,-175049.8437500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4639999992,3,-187500.0156250000,-63063.5664062500,-159865.2187500000,-180846.8437500000,-175049.3125000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4679999992,3,-187500.0156250000,-63060.4609375000,-159863.1093750000,-180845.4531250000,-175047.6093750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4719999994,3,-187500.0156250000,-63059.4765625000,-159863.0468750000,-180846.0312500000,-175047.9687500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4759999993,3,-187500.0156250000,-63057.0195312500,-159861.5468750000,-180845.2031250000,-175046.7656250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4799999993,3,-187500.0156250000,-63054.0664062500,-159859.3281250000,-180843.6875000000,-175044.9062500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4839999992,3,-187500.0156250000,-63049.9531250000,-159856.1093750000,-180841.1875000000,-175042.0000000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4879999992,3,-187500.0156250000,-63048.3242187500,-159855.4687500000,-180841.2968750000,-175041.8437500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4919999992,3,-187500.0156250000,-63046.3125000000,-159854.5312500000,-180841.0000000000,-175041.3281250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4959999993,3,-187500.0156250000,-63042.3320312500,-159851.4375000000,-180838.5625000000,-175038.6250000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4999999993,3,-187500.0156250000,-63039.6718750000,-159849.7500000000,-180837.5937500000,-175037.3125000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5039999993,3,-187500.0156250000,-63035.9609375000,-159846.9687500000,-180835.5937500000,-175035.0312500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5079999992,3,-187500.0156250000,-63034.7109375000,-159846.7812500000,-180835.9843750000,-175035.0937500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5119999992,4,-187500.0156250000,-63032.7890625000,-159845.7031250000,-180835.5781250000,-175034.4687500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5159999991,4,-187500.0156250000,-63029.2578125000,-159843.0156250000,-180833.7031250000,-175032.2343750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5199999991,4,-187500.0156250000,-63025.9257812500,-159840.6875000000,-180832.0625000000,-175030.2031250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5239999990,4,-187500.0156250000,-63024.4726562500,-159840.1562500000,-180832.2031250000,-175030.1093750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5279999990,4,-187500.0156250000,-63021.4570312500,-159838.0937500000,-180830.8437500000,-175028.5000000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5319999990,4,-187500.0156250000,-63020.0273437500,-159837.5156250000,-180831.0625000000,-175028.2812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5359999991,4,-187500.0156250000,-63018.4843750000,-159836.8281250000,-180831.1093750000,-175028.0781250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5399999991,4,-187500.0156250000,-63015.4218750000,-159834.7968750000,-180829.7187500000,-175026.5625000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5439999991,4,-187500.0156250000,-63010.1484375000,-159830.4531250000,-180826.0937500000,-175022.5625000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5479999990,4,-187500.0156250000,-63008.2929687500,-159829.4531250000,-180825.7812500000,-175021.7968750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5519999990,4,-187500.0156250000,-63007.3984375000,-159829.5468750000,-180826.5468750000,-175022.2812500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5559999992,4,-187500.0156250000,-63007.9335937500,-159831.0312500000,-180828.7187500000,-175024.2187500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5599999991,4,-187500.0156250000,-63003.1523437500,-159827.1250000000,-180825.5156250000,-175020.6562500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5639999991,4,-187500.0156250000,-62999.0585937500,-159823.9062500000,-180822.9687500000,-175017.7343750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5679999990,4,-187500.0156250000,-62998.5000000000,-159824.2031250000,-180824.0937500000,-175018.5781250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5719999990,4,-187500.0156250000,-62998.4804687500,-159824.9843750000,-180825.7031250000,-175019.9375000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5759999990,4,-187500.0156250000,-62994.0742187500,-159821.6718750000,-180822.9062500000,-175016.7656250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5799999991,4,-187500.0156250000,-62989.3593750000,-159817.9687500000,-180819.7656250000,-175013.3750000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5839999991,4,-187500.0156250000,-62987.1679687500,-159816.5781250000,-180819.2187500000,-175012.4687500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5879999991,4,-187500.0156250000,-62985.1367187500,-159815.4218750000,-180818.7656250000,-175011.7343750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5919999990,4,-187500.0156250000,-62976.5312500000,-159807.7968750000,-180811.9531250000,-175004.5468750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5959999990,4,-187500.0156250000,-62973.7812500000,-159806.0468750000,-180810.9375000000,-175003.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.5999999992,4,-187500.0156250000,-62972.9101562500,-159806.0468750000,-180811.5468750000,-175003.3750000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6039999991,4,-187500.0156250000,-62971.1210937500,-159805.1562500000,-180811.2343750000,-175002.9375000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6079999991,4,-187500.0156250000,-62965.4414062500,-159800.4218750000,-180807.2031250000,-174998.5937500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6119999990,4,-187500.0156250000,-62961.2187500000,-159797.1093750000,-180804.6250000000,-174995.6250000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6159999990,4,-187500.0156250000,-62961.5312500000,-159798.2500000000,-180806.5156250000,-174997.2500000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6199999989,4,-187500.0156250000,-62960.3242187500,-159798.0000000000,-180807.0312500000,-174997.4843750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6239999991,4,-187500.0156250000,-62958.5351562500,-159797.2187500000,-180806.9218750000,-174997.0312500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6279999991,4,-187500.0156250000,-62957.0156250000,-159796.6093750000,-180806.9687500000,-174996.7343750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6319999991,4,-187500.0156250000,-62953.2851562500,-159793.6875000000,-180804.7500000000,-174994.1718750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6359999990,4,-187500.0156250000,-62954.2226562500,-159795.5156250000,-180807.2812500000,-174996.5156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6399999990,5,-187500.0156250000,-62952.9492187500,-159795.1562500000,-180807.6562500000,-174996.6250000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6439999989,5,-187500.0156250000,-62949.1054687500,-159792.4218750000,-180805.5156250000,-174994.1718750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6479999989,5,-187500.0156250000,-62948.5000000000,-159792.5312500000,-180806.4531250000,-174994.6875000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6519999988,5,-187500.0156250000,-62944.7695312500,-159789.6250000000,-180804.2343750000,-174992.2031250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6559999988,5,-187500.0156250000,-62939.7382812500,-159785.5937500000,-180800.8906250000,-174988.5781250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
