Time:250Hz,Epoch,FCz,Oz,O1,PO7,O2,PO8,PO3,PO4,Event Id,Event Date,Event Duration
0.1799999997,1,-187500.0156250000,-111043.7109375000,-183657.3281250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1839999997,1,-187500.0156250000,-111037.8046875000,-183654.3593750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1879999996,1,-187500.0156250000,-111030.7656250000,-183650.1250000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1919999996,1,-187500.0156250000,-111028.6406250000,-183651.0000000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1959999998,1,-187500.0156250000,-111026.5859375000,-183651.7343750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.1999999997,1,-187500.0156250000,-111020.7500000000,-183648.8281250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2039999997,1,-187500.0156250000,-111013.6875000000,-183644.7343750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2079999996,1,-187500.0156250000,-111004.7968750000,-183638.7500000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2119999996,1,-187500.0156250000,-111004.2812500000,-183641.0937500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2159999998,1,-187500.0156250000,-111001.5781250000,-183641.3906250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2199999997,1,-187500.0156250000,-110993.8203125000,-183636.5468750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2239999997,1,-187500.0156250000,-110987.7656250000,-183633.3437500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2279999997,1,-187500.0156250000,-110984.2500000000,-183632.5156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2319999996,1,-187500.0156250000,-110979.6953125000,-183630.8906250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2359999996,1,-187500.0156250000,-110974.7109375000,-183628.6875000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2399999998,1,-187500.0156250000,-110968.6718750000,-183625.5156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2439999997,1,-187500.0156250000,-110967.0625000000,-183626.8906250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2479999997,1,-187500.0156250000,-110963.0859375000,-183625.7500000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2519999996,1,-187500.0156250000,-110957.6796875000,-183623.2187500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2559999996,2,-187500.0156250000,-110950.4531250000,-183618.8593750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2599999995,2,-187500.0156250000,-110946.5937500000,-183617.7031250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2639999995,2,-187500.0156250000,-110942.2500000000,-183616.1093750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
